wordid,lemma,synsetid,senseid,pos,lexdomainid,definition,lastmodifier,sumo
53529,obrero,110241300,52823,n,0,taong nagtratrabah gamit ang kanyang mga kamay,1,ManualLabor
53530,obserbasyon,100879759,52824,n,0,ang pag obserba sa isang bagay,1,Looking
53531,pagmamasid,100879759,52825,n,0,ang pag obserba sa isang bagay,1,Looking
53532,obserbatoryo,103839671,52826,n,0,isang gusali na ginawa para maobserbahan ang mga bituin,1,Building
53533,obsesyon,105700401,52827,n,0,ang pagiging patay na patay sa isang bagay o tao,1,PsychologicalAttribute
53534,obstetriks,106053439,52828,n,0,"sangay ng medisina na taumatalakay sa pangangalaga sa mga babaeng buntis, hanggang sa kanilang panganganak at pagpapalakas pagkatapos manganak",1,FieldOfStudy
53535,obstetrisyan,110369699,52829,n,0,doktor na dalubhasa sa obstetriks,1,Position
53536,okasyonal,301067415,52831,s,0,nangyayari lamang paminsan minsan,1,SubjectiveAssessmentAttribute
53537,pantangi,301067415,52832,s,0,nangyayari lamang paminsan minsan,1,SubjectiveAssessmentAttribute
53538,pambihira,301067415,52833,s,0,nangyayari lamang paminsan minsan,1,SubjectiveAssessmentAttribute
53539,okra,112172364,52834,n,0,isang uri ng gulay na mahaba at kulay berde,1,FruitOrVegetable
53540,okre,104966841,52835,n,0,manilaw-nilaw na kulay dalandanl,1,ColorAttribute
53541,oksidental,300825375,52836,s,0,katangian ng mga bansa sa Europa at kanluranin,1,LandArea
53542,kanluranin,300825375,52837,s,0,katangian ng mga bansa sa Europa at kanluranin,1,LandArea
53544,oktaba,101066881,52839,n,0,pagsasantabi para sa susunod na oras,1,time
53545,pagpapaliban,101066881,52840,n,0,pagsasantabi para sa susunod na oras,1,time
53548,oktagono,113882563,52843,n,0,may walong gilid na hugis,1,ShapeAttribute
53549,okteyn,114966530,52844,n,0,isang hydrocarbon na makikita sa petroleum,1,CompoundSubstance
53550,oktohenaryo,110370286,52845,n,0,tao na ang edad ay nasa walumpu,1,AgeGroup
53551,wawalumpuing taon,110370286,52846,n,0,tao na ang edad ay nasa walumpu,1,AgeGroup
53552,oktosilabik,302289151,52847,s,0,nagkakaroon ng walong silabol,1,SoundAttribute
53553,okulista,110379073,52848,n,0,doktor na dalubhasa sa paggamot ng mata,1,Position
53554,okyulist,110379073,52849,n,0,doktor na dalubhasa sa paggamot ng mata,1,Position
53555,okultismo,105968450,52850,n,0,pag aaral ng kababalaghan,1,FieldOfStudy
53556,okupado,301311814,52851,s,0,"may umuupa, guamagamit",1,inhabits
53557,okupante,110523519,52852,n,0,taong nakatira sa isang lugar na kanyang binabayaran,1,SocialRole
53558,okupasyon,100582388,52853,n,0,tawag sa trabaho na kumikita ng pera,1,Position
53559,posesyon,100582388,52854,n,0,tawag sa trabaho na kumikita ng pera,1,Position
53560,oligark,110377185,52855,n,0,isa sa mga tagapamuno sa oligarki,1,Position
53561,oligarki,108362455,52856,n,0,sistemang pulitikal na pinamumunuan ng kaunting tao,1,SocialInteraction
53562,oligarkik,302770742,52857,a,0,naglalarawan ng katangian ng isang oligarkiya,1,Government
53563,olimpiko,303093076,52858,a,0,hinahambing sa Olimpik games,1,Sport
53564,olimpik,303093076,52859,a,0,hinahambing sa Olimpik games,1,Sport
53565,olpaktoryo,302770629,52860,a,0,may kinalaman sa olpaktoryo,1,OlfactoryAttribute
53566,olyo,114966667,52861,n,0,isang uri ng kemikal na hindi kayang makipaghalo sa tubig,1,Oil
53567,om,113646816,52862,n,0,isang uri ng elektikong resistensya,1,Ohm
53568,omisyon,105706954,52863,n,0,ang hindi paggawa ng isang bagay o pagpapaliban,1,NormativeAttribute
53569,omniboro,300315109,52864,a,0,kumakain ng halaman at hayop,1,Animal
53570,omnibus,300528041,52865,s,0,nagbibigay sa maraming bagay sa isang pagkakataon,1,SubjectiveAssessmentAttribute
53571,omnipotensya,114459185,52866,n,0,ang pagiging omnipotent,1,capability
53572,omnipotent,301826186,52867,s,0,pagkakaroon ng walang hanggang kapangyarihan,1,SubjectiveAssessmentAttribute
53573,omnipresens,113958456,52868,n,0,pagiging omnipresent,1,located
53574,omnipresent,301847515,52869,s,0,pagiging nasa lahat ng lugar sa loob ng iisang sandali,1,located
53575,onda,100346095,52870,n,0,biglang paggalaw,1,SubjectiveAssessmentAttribute
53576,oniks,114969523,52871,n,0,isang bagay na gawa sa silika na may itim at puti,1,Mineral
53577,onomastik,302771174,52872,a,0,may kinalaman sa onomastik,1,None
53578,onong,103879116,52873,n,0,damit na kung saan nakabalot ang isang patay,1,Fabric
53580,onoraryum,113283952,52876,n,0,kabayaran sa isang mabuting gawain,1,Giving
53581,ontolohiya,106162847,52877,n,0,isang pag aaral tungkol sa buhay ng tao,1,FieldOfStudy
53582,opensiba,100980038,52878,n,0,isang paglusob sa kaaway,1,ViolentContest
53583,opera,107026352,52879,n,0,isang pagtatanghal na madrama na gamit ang musika,1,Opera
53583,opera,103849814,56161,n,0,isang gusali kung saan ang mga musikal na pagtatanghal ay ginaganap,1,Building
56326,gusali opera,103849814,56162,n,0,isang gusali kung saan ang mga musikal na pagtatanghal ay ginaganap,1,Building
53583,opera,106571938,56163,n,0,isang komersyal na browser,1,Building
53585,opereytor,110378412,52882,n,0,taong nag oopereyt ng isang makina,1,hasSkill
53586,opertoryo,113270648,52883,n,0,ang alay sa isang relihiyosong paggunita,1,UnilateralGiving
53587,paghahandog,113270648,52884,n,0,ang alay sa isang relihiyosong paggunita,1,UnilateralGiving
53591,opurtunidad,114483917,52889,n,0,posibilidad na mangyari ang inaasahan,1,SubjectiveAssessmentAttribute
53592,pagkakataon,114483917,52890,n,0,posibilidad na mangyari ang inaasahan,1,SubjectiveAssessmentAttribute
53593,opurtunismo,104835488,52891,n,0,paggamit ng mga opurtuninad na walang batid sa masamang epekto sa iba,1,PsychologicalAttribute
53594,oportunista,300931974,52892,s,0,taong ginagamit ang anumang opurtunidad para makalamang sa kapwa,1,SubjectiveAssessmentAttribute
53595,oposisyon,100202284,52893,n,0,pagtutol o pag ayaw sa isang bagay,1,Contest
53596,pagtutol,100202284,52894,n,0,pagtutol o pag ayaw sa isang bagay,1,Contest
53597,pagkontra,100202284,52895,n,0,pagtutol o pag ayaw sa isang bagay,1,Contest
53598,paglaban,100202284,52896,n,0,pagtutol o pag ayaw sa isang bagay,1,Contest
53738,resistensya,100202284,53047,n,0,pagtutol o pag ayaw sa isang bagay,1,Contest
53599,opositor,109773245,52897,n,0,taong tumututol,1,Human
53600,kalaban,109773245,52898,n,0,taong tumututol,1,Human
53601,katunggali,109773245,52899,n,0,taong tumututol,1,Human
53601,katunggali,108190482,54464,n,14,oposisyong puwersa ng militar,1,MilitaryUnit
53602,opresyon,100421047,52900,n,0,paggamit ng dahas,1,SubjectiveAssessmentAttribute
53603,paniniil,100421047,52901,n,0,paggamit ng dahas,1,SubjectiveAssessmentAttribute
53605,optalmolohiya,106054446,52903,n,0,isang sanga ng medisina na tumatalakay sa mata at mga sakit nito,1,FieldOfStudy
53606,optika,106100778,52904,n,0,isang pag-aaral ng syensa na tumatalakay sa pisikal na katayuan ng ilaw,1,FieldOfStudy
53607,optiko,110380000,52905,n,0,taong gumagawa ng salamin para sa mata,1,Position
53608,optimista,110380126,52906,n,0,taong laging nag iisip ng magandang bagay,1,believes
53609,opya,103880770,52907,n,0,kagamutan sa lahat ng sakit o karamdaman,1,BiologicallyActiveSubstance
53610,opyo,103850966,52908,n,0,nakakaadik na narkotiko na galing sa buto ng opyo,1,Opium
53611,orakulo,103852908,52909,n,0,altar na kung saan ang isang diyos ay kinakausap,1,Building
53612,orador,110380672,52910,n,0,taong nagbibigay ng mensahe,1,SocialRole
53613,oral,302284169,52911,s,0,paggamit ng boses kaysa sa sulat,1,Speaking
53614,oratorikal,302017933,52912,s,0,katangian ng isang orator,1,SubjectiveAssessmentAttribute
53616,orbit,105125377,52916,n,0,lugar kung saan gumagalaw ang isang bagay,1,SubjectiveAssessmentAttribute
53617,ordinasyon,114432167,52917,n,0,pagtatalaga sa isang sagradong opisina,1,SubjectiveAssessmentAttribute
53618,ordil,101196477,52918,n,0,makalumang paraan kung paano nalalaman ang may sala,1,JudicialProcess
53619,ordinansa,106664051,52919,n,0,makapangyarihang batas,1,Obligation
53620,kautusan,106664051,52920,n,0,makapangyarihang batas,1,Obligation
53621,ordinaryo,301672607,52921,a,0,bagay na hindi espesyal,1,SubjectiveAssessmentAttribute
53622,organo,103854065,52922,n,0,isang intrumento na kung saan ang musika ay nililikha ng mga pipes,1,MusicalInstrument
53623,organdi,103854421,52923,n,0,mahalaga,1,Fabric
53624,organik,301679459,52924,a,0,pagkakaroon ng katangian ng mga buhay na bagay,1,OrganicObject
53625,organisado,301668340,52925,a,0,pagiging maayos ng isangbagay,1,SubjectiveAssessmentAttribute
53626,organisador,110383237,52926,n,0,taong nag aayos ng isang bagay,1,SocialRole
53627,organisasyon,101136519,52927,n,0,ang pagtatag ng isang negosyo,1,Managing
53628,samahan,101136519,52928,n,0,ang pagtatag ng isang negosyo,1,Managing
53629,organista,110382825,52929,n,0,taong gumagamit ng organ,1,Musician
53631,oridyin,113559177,52931,n,0,ang pinagmulan ng isang bagay,1,origin
53632,orihinal,300699207,52932,s,0,hindi kinopya o nanggaling sa kahit anumang bagay,1,SubjectiveAssessmentAttribute
53633,orihinalidad,104800359,52933,n,0,ang katangian ng pagiging bago at orihinal,1,SubjectiveAssessmentAttribute
53634,orkestra,108248157,52934,n,0,isang organisasyon ng musika na binubuo ng mga instrumento,1,Orchestra
53635,orkid,112041446,52935,n,0,mga halamang wala sa lupa at kadalasang nakasabit sa pader,1,Orchid
53636,oryent,108562620,52936,n,0,mga bansa sa asya,1,GeographicArea
53639,oryentalismo,105168063,52939,n,0,katangian ng mga taga Asya,1,Attribute
53640,oryentalista,110383689,52940,n,0,taong bihasa sa oryental,1,Position
53641,oryentasyon,105676755,52941,n,0,ang kamalayan ng tao sa kanyang posisyon at oras,1,ObjectAttitude
53642,osilasyon,107341038,52942,n,0,isang kumpletong eksekusyon,1,Process
53643,osipikado,301025397,52943,n,0,disenyo ng katangian,1,SubjectiveAssessmentAttribute
53644,ospital,103540595,52945,n,0,lugar kung saan ginagamot ang mga maysakit,1,Hospital
53645,pagamutan,103540595,52946,n,0,lugar kung saan ginagamot ang mga maysakit,1,Hospital
53646,ostentasyon,106889330,52947,n,0,mahangin,1,SubjectiveAssessmentAttribute
53647,osteologo,110385455,52948,n,0,anatomistang mahusay sa larangan ng ostologo,1,Position
53648,ostrasismo,100207434,52949,n,0,ang pag exkomunikado sa isang lipunan,1,Removing
53649,osyanograpiya,106119904,52950,n,0,isang sanga ng syensa na tumatalakay sa mga karagatan,1,FieldOfStudy
53650,osyanograpo,110370122,52951,n,0,sayantipiko na nag-aaral ng lahat ng may kinalaman sa dagat,1,Position
53652,oyayi,107051851,52953,n,0,tahimik na kanta na nagpapatulog sa bata,1,Music
53653,rabet,104036776,52954,n,0,parisukat na ukit para pagdikitin ang dalawang bagay,1,EngineeringComponent
53654,rabi,110502329,52955,n,0,ispiritwal na lider sa isang Jewish na samahan,1,Cleric
53655,rabis,114271667,52956,n,0,sakit sa nervous system ng mga mainit na dugo na hayop,1,DiseaseOrSyndrome
56382,rabies,114271667,56222,n,0,sakit sa nervous system ng mga mainit na dugo na hayop,1,DiseaseOrSyndrome
56383,kabaliwan,114271667,56223,n,0,sakit sa nervous system ng mga mainit na dugo na hayop,1,DiseaseOrSyndrome
53656,rabit,102324045,52957,n,0,"isang uri ng hayop na may mahabang tenga at maikling buntot, mahilig sa karot",1,Rabbit
53657,radar,104039848,52958,n,0,isang uri ng instrumento na nagsusukat kung may bagay sa paligig,1,Radar
53658,radikal,110503452,52959,n,0,tao na may radikal na ideya,1,believes
53659,radyator,104041069,52960,n,0,isang bagay na nagpapainit,1,HeatingDevice
53660,radyologist,110504206,52962,n,0,isang tao na dalubahasa sa paggamit ng bagay na may radioactive,1,Position
53661,radyolohiya,106062407,52963,n,0,isang sangay ng syensya na tumatalakay sa radyasyon,1,FieldOfStudy
53663,rahuyo,104687333,52965,n,0,itsura na nakakabighani,1,SubjectiveAssessmentAttribute
53664,alindog,104687333,52966,n,0,itsura na nakakabighani,1,SubjectiveAssessmentAttribute
53665,raket,104099175,52967,n,0,raket,1,Machine
53666,raketa,100775943,52968,n,0,ilegal na gawain,1,NormativeAttribute
53666,raketa,104039381,52969,n,0,intrumento sa ibang isports,1,Device
53667,rali,108358332,52970,n,0,malakihang pagsasama ng mga tao,1,Meeting
53668,Ramadan,115218272,52971,n,0,ang ika-siyam na buwan sa kalendaryo ng Islam,1,Ramadan
53669,rantso,104052442,52972,n,0,nagpapalaki ng mga tupa,1,Farm
53670,ranggo,114429985,52973,n,0,katayuan sa bayan,1,Attribute
53671,katayuan,114429985,52974,n,0,katayuan sa bayan,1,Attribute
53672,rapol,100508672,52975,n,0,loterya na ang premyo ay bagay at hindi pera,1,Game
53673,rasyon,113286099,52976,n,0,pirming bahagi na hindi pwedeng magbago,1,part
53674,rasyonal,301925372,52977,a,0,gumgamit ng rason,1,Reasoning
53675,reaksyon,111417129,52978,n,0,taong naglalabas ng nararamdaman,1,Expressing
53676,reaktibo,301928608,52979,a,0,mabilis mag-react,1,capability
53677,reaktor,104057846,52980,n,0,isang elektrikal na kagamitan,1,EngineeringComponent
53678,realidad,113955461,52981,n,0,ang pagiging totoo,1,exists
53679,realismo,105151869,52982,n,0,ang pagtanggap sa katotohanan at lahat ng kahlili nito,1,SubjectiveAssessmentAttribute
53680,realistiko,301939984,52983,a,0,pagtanggap sa totoong nangyayari sa kapaligiran,1,SubjectiveAssessmentAttribute
53681,rebelasyon,105808102,52984,n,0,pagsabe ng isang bagay na kagilagilalas,1,SubjectiveAssessmentAttribute
53682,rebelde,110210137,52985,n,0,taong kasapi sa pagrebelede,1,SocialRole
53683,rebelyon,100962129,52986,n,0,organisasyong sumasalungat sa kapangyarihan,1,PoliticalRevolution
53684,rebolber,104086273,52987,n,0,baril na may umiikot na silindro,1,RevolverGun
53685,rebolusyon,107424109,52988,n,0,malayo at marahas na paraan ng pagbabago,1,SubjectiveAssessmentAttribute
53686,himagsikan,107424109,52989,n,0,malayo at marahas na paraan ng pagbabago,1,SubjectiveAssessmentAttribute
53687,rebolusyonaryo,110527334,52990,n,0,taong sumosuporta sa rebolusyon,1,believes
53688,rebyu,200696189,52991,n,0,tignan muli,1,Looking
53689,repaso,200696189,52992,n,0,tignan muli,1,Looking
53690,balik-aral,200696189,52993,n,0,tignan muli,1,Looking
53691,reduplikasyon,101019372,52994,n,0,pagdoble,1,SubjectiveAssessmentAttribute
53692,pag uulit,101019372,52995,n,0,pagdoble,1,SubjectiveAssessmentAttribute
53693,rebisyon,100399393,52996,n,0,pagbabago para sa ikakabuti,1,Process
53694,pagbabago,100399393,52997,n,0,pagbabago para sa ikakabuti,1,Process
53694,pagbabago,107358377,59500,n,0,(bagong tipan) ang biglaang pag labas ng liwanag mula sa katawan ni Hesus,1,SubjectiveAssessmentAttribute
53695,redyus,113871538,52998,n,0,diretsong linya mula sa gitna ns isang sirkulo,1,GraphArc
53696,reeleksyon,100181373,52999,n,0,pagkakaroon muli ng eleksyon,1,Selecting
53697,regulador,110517826,53001,n,0,taong responsible sa pagsiguro ng kaayusan,1,Position
53698,regulasyon,100805034,53002,n,0,pagkontrol sa bagay na naaayon sa batas,1,PoliticalProcess
53699,rehabilitasyon,100400645,53003,n,0,pagrerehabilita sa tao para maging kapanipakinabang sa lipunan,1,SubjectiveAssessmentAttribute
53700,rehistrado,301958027,53004,a,0,nakalista,1,Writing
53701,rehistro,106507041,53005,n,0,opisyal na papeles,1,Certificate
53702,magpatala,106507041,53006,n,0,opisyal na papeles,1,Certificate
53703,rehiyon,108630039,53007,n,0,lugar ng isang bagay,1,Region
53704,rekado,107809368,53008,n,0,idinadagdag sa pagkain para pampalasa,1,Food
53705,sahog,107809368,53009,n,0,idinadagdag sa pagkain para pampalasa,1,Food
53706,reklamo,107208708,53010,n,0,ekspresyon ng pagkadismaya,1,Expressing
53707,rekoleksyon,105761918,53011,n,0,abilidad na maalala ang nakaraan,1,PsychologicalAttribute
53708,rekomendasyon,106671637,53012,n,0,bagay na tinanggap na mabuti,1,Requesting
53709,tagubilin,106671637,53013,n,0,bagay na tinanggap na mabuti,1,Requesting
53710,rekonsilyasyon,101205827,53014,n,0,muling pagbabati ng dalawang panig,1,Cooperation
53711,pagbabati,101205827,53015,n,0,muling pagbabati ng dalawang panig,1,Cooperation
53712,rekord,106636524,53016,n,0,pagtitipon o pagsasama ng mga katotohanan,1,FactualText
53713,rekorder,110516874,53017,n,0,taong responsible sa pagtatago ng mga rekord,1,Position
53714,rektipikasyon,100258854,53018,n,0,kagustuhan isaayos ang pagkakamali,1,SubjectiveAssessmentAttribute
53715,relasyon,100040962,53019,n,0,pagkakaugnay ng mga tao sa isa't isa,1,SocialInteraction
53716,kaugnayan,100040962,53020,n,0,pagkakaugnay ng mga tao sa isa't isa,1,SocialInteraction
53717,relihiyon,108081668,53021,n,0,isang institusyon na naniniwala sa banal na kapangyarihan,1,ReligiousOrganization
53718,remedyo,100259177,53022,n,0,pagtama sa pagkakamali,1,SubjectiveAssessmentAttribute
53719,reperens,201705257,53023,v,0,sumangguni,1,ContentDevelopment
53720,reperi,110514429,53024,n,0,taong responsible sa pagkakaroon ng patas na laro,1,Position
53721,repetisyon,107342049,53025,n,0,pangyayari na umuulit,1,Process
53722,repolyo,107713895,53026,n,0,"kahit anonng uri ng repolyo, chinese cabbage(petsay)",1,FruitOrVegetable
61453,petsay,107713895,62189,n,0,"kahit anonng uri ng repolyo, chinese cabbage(petsay)",1,FruitOrVegetable
53723,reporma,100260622,53027,n,0,pagbabago para sa ikakabuti,1,SubjectiveAssessmentAttribute
53724,repormasyon,114424087,53028,n,0,pagpapabuti kung anu man ang meron na,1,SubjectiveAssessmentAttribute
53725,repormer,110515194,53029,n,0,taong nagtataguyod nang repormasyon,1,believes
53726,reporter,110521662,53030,n,0,taong nag iimbestiga o nagbabalita,1,NewsReporter
53727,representante,110005280,57624,n,18,katulong na may kapangyarihang gumanap ng tungkulin kahit wala ang superyor,1,SocialRole
57472,kinatawaan,110005280,57625,n,18,katulong na may kapangyarihang gumanap ng tungkulin kahit wala ang superyor,1,SocialRole
53728,representasyon,101217499,53033,n,0,pagkatawan sa iba,1,PoliticalProcess
53729,republika,108361329,53034,n,0,sistemang pulitikal na kung saan ang kapangyarihan ay nasa tao,1,SocialInteraction
53731,resepsiyon,106630852,53037,n,0,paraan o pagtanggap sa isang pagbati,1,manner
53732,reserba,113368052,53038,n,0,bagay na inisantabi para sa hinaharap,1,Keeping
53732,reserba,113367070,54396,n,21,istak ng kahit anong bagay para sa hinaharap,1,Keeping
